dpp	incore	amazon	10	0	0.008322	0.014138	0.000000	0.000000	0.000000
dpp	incore	amazon	10	0	0.008295	0.014053	0.000000	0.000000	0.000000
dpp	incore	amazon	10	0	0.008298	0.014035	0.000000	0.000000	0.000000
dpp	incore	amazon	10	0	0.008282	0.013976	0.000000	0.000000	0.000000
dpp	incore	amazon	10	0	0.008293	0.014015	0.000000	0.000000	0.000000
dpp	incore	dblp	10	0	0.008786	0.013701	0.000000	0.000000	0.000000
dpp	incore	dblp	10	0	0.008806	0.013724	0.000000	0.000000	0.000000
dpp	incore	dblp	10	0	0.008757	0.013572	0.000000	0.000000	0.000000
dpp	incore	dblp	10	0	0.008821	0.013674	0.000000	0.000000	0.000000
dpp	incore	dblp	10	0	0.008760	0.013680	0.000000	0.000000	0.000000
dpp	incore	youtube	10	0	0.020927	0.029579	0.000000	0.000000	0.000000
dpp	incore	youtube	10	0	0.020949	0.029632	0.000000	0.000000	0.000000
dpp	incore	youtube	10	0	0.020909	0.029697	0.000000	0.000000	0.000000
dpp	incore	youtube	10	0	0.020914	0.029578	0.000000	0.000000	0.000000
dpp	incore	youtube	10	0	0.020933	0.029597	0.000000	0.000000	0.000000
dpp	li	amazon	10	0	0.299402	0.305162	0.000000	0.000000	0.000000
dpp	li	amazon	10	0	0.280072	0.285847	0.000000	0.000000	0.000000
dpp	li	amazon	10	0	0.280153	0.285903	0.000000	0.000000	0.000000
dpp	li	amazon	10	0	0.280108	0.285894	0.000000	0.000000	0.000000
dpp	li	amazon	10	0	0.280134	0.285874	0.000000	0.000000	0.000000
dpp	li	dblp	10	0	0.265025	0.269904	0.000000	0.000000	0.000000
dpp	li	dblp	10	0	0.264958	0.269795	0.000000	0.000000	0.000000
dpp	li	dblp	10	0	0.264975	0.269840	0.000000	0.000000	0.000000
dpp	li	dblp	10	0	0.265024	0.270044	0.000000	0.000000	0.000000
dpp	li	dblp	10	0	0.265058	0.269902	0.000000	0.000000	0.000000
dpp	li	youtube	10	0	0.962750	0.971434	0.000000	0.000000	0.000000
dpp	li	youtube	10	0	0.937514	0.946197	0.000000	0.000000	0.000000
dpp	li	youtube	10	0	0.937547	0.946211	0.000000	0.000000	0.000000
dpp	li	youtube	10	0	0.937522	0.946157	0.000000	0.000000	0.000000
dpp	li	youtube	10	0	0.937322	0.945967	0.000000	0.000000	0.000000
lfht1	incore	amazon	10	0	0.013442	0.016910	0.000000	0.000000	0.000000
lfht1	incore	amazon	10	0	0.013433	0.016872	0.000000	0.000000	0.000000
lfht1	incore	amazon	10	0	0.013429	0.016882	0.000000	0.000000	0.000000
lfht1	incore	amazon	10	0	0.013469	0.016907	0.000000	0.000000	0.000000
lfht1	incore	amazon	10	0	0.013455	0.016884	0.000000	0.000000	0.000000
lfht1	incore	dblp	10	0	0.012654	0.015868	0.000000	0.000000	0.000000
lfht1	incore	dblp	10	0	0.012654	0.015878	0.000000	0.000000	0.000000
lfht1	incore	dblp	10	0	0.012672	0.015895	0.000000	0.000000	0.000000
lfht1	incore	dblp	10	0	0.012656	0.015915	0.000000	0.000000	0.000000
lfht1	incore	dblp	10	0	0.012646	0.015841	0.000000	0.000000	0.000000
lfht1	incore	youtube	10	0	0.048270	0.054617	0.000000	0.000000	0.000000
lfht1	incore	youtube	10	0	0.048290	0.054670	0.000000	0.000000	0.000000
lfht1	incore	youtube	10	0	0.048293	0.054682	0.000000	0.000000	0.000000
lfht1	incore	youtube	10	0	0.048266	0.054632	0.000000	0.000000	0.000000
lfht1	incore	youtube	10	0	0.048254	0.054626	0.000000	0.000000	0.000000
